ID_pais;País;Fecha;Activos;Inc Recuperados;Recuperados;Inc. Fallecidos;Fallecidos;Inc. Confirmados;Confirmados;Confirmados 100 mil hab.
45;Camerún ;09/03/2020;2;;;;;0;2;0,01
45;Camerún ;08/03/2020;2;;;;;1;2;0,01
45;Camerún ;07/03/2020;1;;;;;0;1;0
45;Camerún ;06/03/2020;1;;;;;1;1;0
46;Colombia ;01/04/2020;1.009;8;39;1;17;159;1.065;2,14
46;Colombia ;31/03/2020;859;16;31;4;16;108;906;1,82
46;Colombia ;30/03/2020;771;5;15;2;12;96;798;1,60
46;Colombia ;29/03/2020;682;0;10;4;10;94;702;1,41
46;Colombia ;28/03/2020;592;0;10;0;6;69;608;1,22
46;Colombia ;27/03/2020;523;2;10;0;6;48;539;1,08
46;Colombia ;26/03/2020;477;0;8;2;6;21;491;0,99
46;Colombia ;25/03/2020;458;2;8;1;4;92;470;0,94
46;Colombia ;24/03/2020;369;3;6;0;3;101;378;0,76
46;Colombia ;23/03/2020;271;0;3;1;3;46;277;0,56
46;Colombia ;22/03/2020;226;2;3;2;2;35;231;0,46
46;Colombia ;21/03/2020;195;0;1;;;68;196;0,39
46;Colombia ;20/03/2020;127;0;1;;;26;128;0,26
46;Colombia ;19/03/2020;101;0;1;;;9;102;0,20
46;Colombia ;18/03/2020;92;0;1;;;28;93;0,19
46;Colombia ;17/03/2020;64;1;1;;;11;65;0,13
46;Colombia ;16/03/2020;54;;;;;20;54;0,11
46;Colombia ;15/03/2020;34;;;;;12;34;0,07
46;Colombia ;14/03/2020;22;;;;;9;22;0,04
46;Colombia ;13/03/2020;13;;;;;4;13;0,03
46;Colombia ;12/03/2020;9;;;;;0;9;0,02
46;Colombia ;11/03/2020;9;;;;;6;9;0,02
46;Colombia ;10/03/2020;3;;;;;2;3;0,01
46;Colombia ;09/03/2020;1;;;;;0;1;0
46;Colombia ;08/03/2020;1;;;;;0;1;0
46;Colombia ;07/03/2020;1;;;;;0;1;0
46;Colombia ;06/03/2020;1;;;;;1;1;0
47;Costa Rica ;01/04/2020;369;0;4;0;2;28;375;7,47
47;Costa Rica ;31/03/2020;341;0;4;0;2;17;347;6,91
47;Costa Rica ;30/03/2020;324;1;4;0;2;16;330;6,57
47;Costa Rica ;29/03/2020;309;0;3;0;2;19;314;6,25
47;Costa Rica ;28/03/2020;290;0;3;0;2;32;295;5,87
47;Costa Rica ;27/03/2020;258;1;3;0;2;32;263;5,24
47;Costa Rica ;26/03/2020;227;0;2;0;2;30;231;4,60
47;Costa Rica ;25/03/2020;197;0;2;0;2;24;201;4,00
47;Costa Rica ;24/03/2020;173;0;2;0;2;19;177;3,52
47;Costa Rica ;23/03/2020;154;0;2;0;2;24;158;3,15
47;Costa Rica ;22/03/2020;130;0;2;0;2;17;134;2,67
47;Costa Rica ;21/03/2020;113;2;2;1;2;28;117;2,33
47;Costa Rica ;20/03/2020;88;;;0;1;20;89;1,77
47;Costa Rica ;19/03/2020;68;;;1;1;19;69;1,37
47;Costa Rica ;18/03/2020;50;;;;;9;50;1,00
47;Costa Rica ;17/03/2020;41;;;;;6;41;0,82
47;Costa Rica ;16/03/2020;35;;;;;8;35;0,70
47;Costa Rica ;15/03/2020;27;;;;;1;27;0,54
47;Costa Rica ;14/03/2020;26;;;;;3;26;0,52
47;Costa Rica ;13/03/2020;23;;;;;1;23;0,46
47;Costa Rica ;12/03/2020;22;;;;;9;22;0,44
47;Costa Rica ;11/03/2020;13;;;;;4;13;0,26
47;Costa Rica ;10/03/2020;9;;;;;0;9;0,18
47;Costa Rica ;09/03/2020;9;;;;;4;9;0,18
47;Costa Rica ;08/03/2020;5;;;;;4;5;0,10
47;Costa Rica ;07/03/2020;1;;;;;0;1;0,02
47;Costa Rica ;06/03/2020;1;;;;;1;1;0,02
48;Cuba ;01/04/2020;194;4;12;0;6;26;212;1,87
48;Cuba ;31/03/2020;172;4;8;2;6;16;186;1,64
48;Cuba ;30/03/2020;162;0;4;1;4;31;170;1,50
48;Cuba ;29/03/2020;132;0;4;0;3;20;139;1,23
48;Cuba ;28/03/2020;112;0;4;1;3;39;119;1,05
48;Cuba ;27/03/2020;74;3;4;0;2;13;80;0,71
48;Cuba ;26/03/2020;64;0;1;1;2;10;67;0,59
48;Cuba ;25/03/2020;55;0;1;0;1;9;57;0,50
48;Cuba ;24/03/2020;46;1;1;0;1;8;48;0,42
48;Cuba ;23/03/2020;39;;0;0;1;5;40;0,35
48;Cuba ;22/03/2020;34;;;0;1;14;35;0,31
48;Cuba ;21/03/2020;20;;;0;1;5;21;0,19
48;Cuba ;20/03/2020;15;;;0;1;5;16;0,14
48;Cuba ;19/03/2020;10;;;0;1;4;11;0,10
48;Cuba ;18/03/2020;6;;;1;1;2;7;0,06
48;Cuba ;17/03/2020;5;;;;;1;5;0,04
48;Cuba ;16/03/2020;4;;;;;0;4;0,04
48;Cuba ;15/03/2020;4;;;;;0;4;0,04
48;Cuba ;14/03/2020;4;;;;;0;4;0,04
48;Cuba ;13/03/2020;4;;;;;1;4;0,04
48;Cuba ;12/03/2020;3;;;;;3;3;0,03
49;Cabo Verde ;01/04/2020;5;;;0;1;0;6;1,10
49;Cabo Verde ;31/03/2020;5;;;0;1;0;6;1,10
49;Cabo Verde ;30/03/2020;5;;;0;1;0;6;1,10
49;Cabo Verde ;29/03/2020;5;;;0;1;1;6;1,10
49;Cabo Verde ;28/03/2020;4;0;0;0;1;0;5;0,92
49;Cabo Verde ;27/03/2020;4;0;0;0;1;1;5;0,92
49;Cabo Verde ;26/03/2020;3;0;0;0;1;0;4;0,74
49;Cabo Verde ;25/03/2020;3;0;0;0;1;1;4;0,74
49;Cabo Verde ;24/03/2020;2;0;0;1;1;0;3;0,55
49;Cabo Verde ;23/03/2020;3;;0;;0;0;3;0,55
49;Cabo Verde ;22/03/2020;3;;;;;0;3;0,55
49;Cabo Verde ;21/03/2020;3;;;;;2;3;0,55
49;Cabo Verde ;20/03/2020;1;;;;;1;1;0,18
50;Chipre ;01/04/2020;283;5;28;1;9;58;320;36,53
50;Chipre ;31/03/2020;231;1;23;1;8;32;262;29,91
50;Chipre ;30/03/2020;201;7;22;2;7;16;230;26,26
50;Chipre ;29/03/2020;194;0;15;0;5;35;214;24,43
50;Chipre ;28/03/2020;159;0;15;0;5;17;179;20,44
50;Chipre ;27/03/2020;142;11;15;2;5;16;162;18,50
50;Chipre ;26/03/2020;139;1;4;0;3;14;146;16,67
50;Chipre ;25/03/2020;126;0;3;0;3;8;132;15,07
50;Chipre ;24/03/2020;118;0;3;2;3;8;124;14,16
50;Chipre ;23/03/2020;112;0;3;0;1;21;116;13,24
50;Chipre ;22/03/2020;91;3;3;1;1;11;95;10,85
50;Chipre ;21/03/2020;84;;;;;17;84;9,59
50;Chipre ;20/03/2020;67;;;;;0;67;7,65
50;Chipre ;19/03/2020;67;;;;;18;67;7,65
50;Chipre ;18/03/2020;49;;;;;3;49;5,59
50;Chipre ;17/03/2020;46;;;;;13;46;5,25
50;Chipre ;16/03/2020;33;;;;;7;33;3,77
50;Chipre ;15/03/2020;26;;;;;0;26;2,97
50;Chipre ;14/03/2020;26;;;;;12;26;2,97
50;Chipre ;13/03/2020;14;;;;;8;14;1,60
50;Chipre ;12/03/2020;6;;;;;0;6;0,69
50;Chipre ;11/03/2020;6;;;;;3;6;0,69
50;Chipre ;10/03/2020;3;;;;;1;3;0,34
50;Chipre ;09/03/2020;2;;;;;2;2;0,23
51;República Checa ;01/04/2020;3.408;16;61;8;39;200;3.508;32,94
51;República Checa ;31/03/2020;3.232;20;45;8;31;307;3.308;31,06
51;República Checa ;30/03/2020;2.953;14;25;7;23;184;3.001;28,18
51;República Checa ;29/03/2020;2.790;0;11;5;16;186;2.817;26,45
51;República Checa ;28/03/2020;2.609;0;11;2;11;352;2.631;24,70
51;República Checa ;27/03/2020;2.259;1;11;0;9;354;2.279;21,40
51;República Checa ;26/03/2020;1.906;0;10;3;9;271;1.925;18,08
51;República Checa ;25/03/2020;1.638;0;10;3;6;260;1.654;15,53
51;República Checa ;24/03/2020;1.381;4;10;2;3;158;1.394;13,09
51;República Checa ;23/03/2020;1.229;0;6;0;1;116;1.236;11,61
51;República Checa ;22/03/2020;1.113;0;6;1;1;125;1.120;10,52
51;República Checa ;21/03/2020;989;2;6;;;162;995;9,34
51;República Checa ;20/03/2020;829;1;4;;;139;833;7,82
51;República Checa ;19/03/2020;691;0;3;;;230;694;6,52
51;República Checa ;18/03/2020;461;0;3;;;68;464;4,36
51;República Checa ;17/03/2020;393;0;3;;;98;396;3,72
51;República Checa ;16/03/2020;295;3;3;;;45;298;2,80
51;República Checa ;15/03/2020;253;;;;;64;253;2,38
51;República Checa ;14/03/2020;189;;;;;48;189;1,77
51;República Checa ;13/03/2020;141;;;;;47;141;1,32
51;República Checa ;12/03/2020;94;;;;;3;94;0,88
51;República Checa ;11/03/2020;91;;;;;50;91;0,85
51;República Checa ;10/03/2020;41;;;;;10;41;0,38
51;República Checa ;09/03/2020;31;;;;;0;31;0,29
51;República Checa ;08/03/2020;31;;;;;12;31;0,29
51;República Checa ;07/03/2020;19;;;;;1;19;0,18
51;República Checa ;06/03/2020;18;;;;;6;18;0,17
51;República Checa ;05/03/2020;12;;;;;4;12;0,11
51;República Checa ;04/03/2020;8;;;;;3;8;0,08
51;República Checa ;03/03/2020;5;;;;;2;5;0,05
51;República Checa ;02/03/2020;3;;;;;0;3;0,03
51;República Checa ;01/03/2020;3;;;;;3;3;0,03
52;Yibuti ;01/04/2020;33;;;;;3;33;3,15
52;Yibuti ;31/03/2020;30;;;;;12;30;2,86
52;Yibuti ;30/03/2020;18;;;;;0;18;1,72
52;Yibuti ;29/03/2020;18;;;;;4;18;1,72
52;Yibuti ;28/03/2020;14;0;0;0;0;2;14;1,33
52;Yibuti ;27/03/2020;12;0;0;0;0;1;12;1,14
52;Yibuti ;26/03/2020;11;0;0;0;0;0;11;1,05
52;Yibuti ;25/03/2020;11;0;0;0;0;8;11;1,05
52;Yibuti ;24/03/2020;3;0;0;0;0;0;3;0,29
52;Yibuti ;23/03/2020;3;;0;;0;2;3;0,29
52;Yibuti ;22/03/2020;1;;;;;0;1;0,10
52;Yibuti ;21/03/2020;1;;;;;0;1;0,10
52;Yibuti ;20/03/2020;1;;;;;0;1;0,10
52;Yibuti ;19/03/2020;1;;;;;0;1;0,10
52;Yibuti ;18/03/2020;1;;;;;1;1;0,10
53;Dinamarca ;01/04/2020;2.215;894;971;14;104;251;3.290;56,66
53;Dinamarca ;31/03/2020;2.872;4;77;13;90;284;3.039;52,34
53;Dinamarca ;30/03/2020;2.605;0;73;5;77;191;2.755;47,45
53;Dinamarca ;29/03/2020;2.419;16;73;7;72;198;2.564;44,16
53;Dinamarca ;28/03/2020;2.244;0;57;13;65;166;2.366;40,75
53;Dinamarca ;27/03/2020;2.091;7;57;11;52;177;2.200;37,89
53;Dinamarca ;26/03/2020;1.932;9;50;7;41;161;2.023;34,84
53;Dinamarca ;25/03/2020;1.787;5;41;2;34;144;1.862;32,07
53;Dinamarca ;24/03/2020;1.650;35;36;8;32;146;1.718;29,59
53;Dinamarca ;23/03/2020;1.547;0;1;11;24;58;1.572;27,08
53;Dinamarca ;22/03/2020;1.500;0;1;0;13;94;1.514;26,08
53;Dinamarca ;21/03/2020;1.406;0;1;4;13;83;1.420;24,46
53;Dinamarca ;20/03/2020;1.327;0;1;3;9;112;1.337;23,03
53;Dinamarca ;19/03/2020;1.218;0;1;2;6;109;1.225;21,10
53;Dinamarca ;18/03/2020;1.111;0;1;0;4;91;1.116;19,22
53;Dinamarca ;17/03/2020;1.020;0;1;1;4;92;1.025;17,65
53;Dinamarca ;16/03/2020;929;0;1;1;3;58;933;16,07
53;Dinamarca ;15/03/2020;872;0;1;1;2;39;875;15,07
53;Dinamarca ;14/03/2020;834;0;1;1;1;32;836;14,40
53;Dinamarca ;13/03/2020;803;0;1;;;187;804;13,85
53;Dinamarca ;12/03/2020;616;0;1;;;173;617;10,63
53;Dinamarca ;11/03/2020;443;0;1;;;180;444;7,65
53;Dinamarca ;10/03/2020;263;0;1;;;172;264;4,55
53;Dinamarca ;09/03/2020;91;0;1;;;55;92;1,58
53;Dinamarca ;08/03/2020;36;0;1;;;13;37;0,64
53;Dinamarca ;07/03/2020;23;0;1;;;0;24;0,41
53;Dinamarca ;06/03/2020;23;1;1;;;13;24;0,41
53;Dinamarca ;05/03/2020;11;;;;;0;11;0,19
53;Dinamarca ;04/03/2020;11;;;;;5;11;0,19
53;Dinamarca ;03/03/2020;6;;;;;2;6;0,10
53;Dinamarca ;02/03/2020;4;;;;;0;4;0,07
53;Dinamarca ;01/03/2020;4;;;;;1;4;0,07
53;Dinamarca ;29/02/2020;3;;;;;2;3;0,05
53;Dinamarca ;28/02/2020;1;;;;;0;1;0,02
53;Dinamarca ;27/02/2020;1;;;;;1;1;0,02
54;Dominica ;01/04/2020;12;;;;;0;12;16,75
54;Dominica ;31/03/2020;12;;;;;1;12;16,75
54;Dominica ;30/03/2020;11;;;;;0;11;15,36
54;Dominica ;29/03/2020;11;;;;;0;11;15,36
54;Dominica ;28/03/2020;11;0;0;0;0;0;11;15,36
54;Dominica ;27/03/2020;11;0;0;0;0;0;11;15,36
54;Dominica ;26/03/2020;11;0;0;0;0;4;11;15,36
54;Dominica ;25/03/2020;7;0;0;0;0;5;7;9,77
54;Dominica ;24/03/2020;2;0;0;0;0;0;2;2,79
54;Dominica ;23/03/2020;2;;0;;0;1;2;2,79
54;Dominica ;22/03/2020;1;;;;;1;1;1,40
55;República Dominicana ;01/04/2020;1.218;4;9;6;57;175;1.284;12,51
55;República Dominicana ;31/03/2020;1.053;1;5;9;51;208;1.109;10,80
55;República Dominicana ;30/03/2020;855;1;4;3;42;42;901;8,78
55;República Dominicana ;29/03/2020;817;0;3;11;39;140;859;8,37
55;República Dominicana ;28/03/2020;688;0;3;8;28;138;719;7,00
55;República Dominicana ;27/03/2020;558;0;3;10;20;93;581;5,66
55;República Dominicana ;26/03/2020;475;0;3;0;10;96;488;4,75
55;República Dominicana ;25/03/2020;379;0;3;4;10;80;392;3,82
55;República Dominicana ;24/03/2020;303;3;3;3;6;67;312;3,04
55;República Dominicana ;23/03/2020;242;;3;0;3;43;245;2,39
55;República Dominicana ;22/03/2020;199;;;1;3;90;202;1,97
55;República Dominicana ;21/03/2020;110;;;0;2;40;112;1,09
55;República Dominicana ;20/03/2020;70;;;0;2;38;72;0,70
55;República Dominicana ;19/03/2020;32;;;1;2;13;34;0,33
55;República Dominicana ;18/03/2020;20;;;0;1;0;21;0,20
55;República Dominicana ;17/03/2020;20;;;1;1;10;21;0,20
55;República Dominicana ;16/03/2020;11;;;;;0;11;0,11
55;República Dominicana ;15/03/2020;11;;;;;0;11;0,11
55;República Dominicana ;14/03/2020;11;;;;;6;11;0,11
55;República Dominicana ;13/03/2020;5;;;;;0;5;0,05
55;República Dominicana ;12/03/2020;5;;;;;0;5;0,05
55;República Dominicana ;11/03/2020;5;;;;;0;5;0,05
55;República Dominicana ;10/03/2020;5;;;;;0;5;0,05
55;República Dominicana ;09/03/2020;5;;;;;0;5;0,05
55;República Dominicana ;08/03/2020;5;;;;;3;5;0,05
55;República Dominicana ;07/03/2020;2;;;;;0;2;0,02
55;República Dominicana ;06/03/2020;2;;;;;1;2;0,02
55;República Dominicana ;05/03/2020;1;;;;;0;1;0,01
55;República Dominicana ;04/03/2020;1;;;;;0;1;0,01
55;República Dominicana ;03/03/2020;1;;;;;0;1;0,01
55;República Dominicana ;02/03/2020;1;;;;;0;1;0,01
55;República Dominicana ;01/03/2020;1;;;;;1;1;0,01
56;Argelia ;01/04/2020;728;15;61;14;58;131;847;2,01
56;Argelia ;31/03/2020;626;9;46;9;44;132;716;1,70
56;Argelia ;30/03/2020;512;6;37;4;35;73;584;1,38
56;Argelia ;29/03/2020;449;0;31;2;31;57;511;1,21
56;Argelia ;28/03/2020;394;2;31;3;29;45;454;1,08
56;Argelia ;27/03/2020;354;0;29;1;26;42;409;0,97
56;Argelia ;26/03/2020;313;-36;29;4;25;65;367;0,87
56;Argelia ;25/03/2020;216;41;65;2;21;38;302;0,72
56;Argelia ;24/03/2020;221;-41;24;2;19;34;264;0,63
56;Argelia ;23/03/2020;148;0;65;0;17;29;230;0,54
56;Argelia ;22/03/2020;119;33;65;2;17;62;201;0,48
56;Argelia ;21/03/2020;92;0;32;4;15;49;139;0,33
56;Argelia ;20/03/2020;47;0;32;2;11;3;90;0,21
56;Argelia ;19/03/2020;46;20;32;2;9;13;87;0,21
56;Argelia ;18/03/2020;55;0;12;3;7;14;74;0,18
56;Argelia ;17/03/2020;44;0;12;0;4;6;60;0,14
56;Argelia ;16/03/2020;38;0;12;0;4;6;54;0,13
56;Argelia ;15/03/2020;32;0;12;1;4;11;48;0,11
56;Argelia ;14/03/2020;22;4;12;1;3;11;37;0,09
56;Argelia ;13/03/2020;16;0;8;1;2;2;26;0,06
56;Argelia ;12/03/2020;15;8;8;1;1;4;24;0,06
56;Argelia ;11/03/2020;20;;;;;0;20;0,05
56;Argelia ;10/03/2020;20;;;;;0;20;0,05
56;Argelia ;09/03/2020;20;;;;;1;20;0,05
56;Argelia ;08/03/2020;19;;;;;2;19;0,04
56;Argelia ;07/03/2020;17;;;;;0;17;0,04
56;Argelia ;06/03/2020;17;;;;;5;17;0,04
56;Argelia ;05/03/2020;12;;;;;0;12;0,03
56;Argelia ;04/03/2020;12;;;;;7;12;0,03
56;Argelia ;03/03/2020;5;;;;;2;5;0,01
56;Argelia ;02/03/2020;3;;;;;2;3;0,01
56;Argelia ;01/03/2020;1;;;;;0;1;0
56;Argelia ;29/02/2020;1;;;;;0;1;0
56;Argelia ;28/02/2020;1;;;;;0;1;0
56;Argelia ;27/02/2020;1;;;;;0;1;0
56;Argelia ;26/02/2020;1;;;;;0;1;0
56;Argelia ;25/02/2020;1;;;;;1;1;0
57;Ecuador ;01/04/2020;2.597;4;58;18;93;508;2.748;16,14
57;Ecuador ;31/03/2020;2.111;51;54;15;75;278;2.240;13,16
57;Ecuador ;30/03/2020;1.899;0;3;2;60;38;1.962;11,53
57;Ecuador ;29/03/2020;1.863;0;3;10;58;101;1.924;11,30
57;Ecuador ;28/03/2020;1.772;0;3;12;48;228;1.823;10,71
57;Ecuador ;27/03/2020;1.556;0;3;2;36;192;1.595;9,37
57;Ecuador ;26/03/2020;1.366;0;3;6;34;230;1.403;8,24
57;Ecuador ;25/03/2020;1.142;0;3;1;28;91;1.173;6,89
57;Ecuador ;24/03/2020;1.052;0;3;9;27;101;1.082;6,36
57;Ecuador ;23/03/2020;960;0;3;4;18;192;981;5,76
57;Ecuador ;22/03/2020;772;0;3;7;14;283;789;4,63
57;Ecuador ;21/03/2020;496;3;3;2;7;139;506;2,97
57;Ecuador ;20/03/2020;362;;;2;5;168;367;2,16
57;Ecuador ;19/03/2020;196;;;1;3;88;199;1,17
57;Ecuador ;18/03/2020;109;;;0;2;53;111;0,65
57;Ecuador ;17/03/2020;56;;;0;2;21;58;0,34
57;Ecuador ;16/03/2020;35;;;0;2;9;37;0,22
57;Ecuador ;15/03/2020;26;;;0;2;0;28;0,16
57;Ecuador ;14/03/2020;26;;;2;2;11;28;0,16
57;Ecuador ;13/03/2020;17;;;;;0;17;0,10
57;Ecuador ;12/03/2020;17;;;;;0;17;0,10
57;Ecuador ;11/03/2020;17;;;;;2;17;0,10
57;Ecuador ;10/03/2020;15;;;;;0;15;0,09
57;Ecuador ;09/03/2020;15;;;;;1;15;0,09
57;Ecuador ;08/03/2020;14;;;;;1;14;0,08
57;Ecuador ;07/03/2020;13;;;;;0;13;0,08
57;Ecuador ;06/03/2020;13;;;;;0;13;0,08
57;Ecuador ;05/03/2020;13;;;;;3;13;0,08
57;Ecuador ;04/03/2020;10;;;;;3;10;0,06
57;Ecuador ;03/03/2020;7;;;;;1;7;0,04
57;Ecuador ;02/03/2020;6;;;;;0;6;0,04
57;Ecuador ;01/03/2020;6;;;;;6;6;0,04
58;Estonia ;01/04/2020;741;7;33;1;5;34;779;58,80
58;Estonia ;31/03/2020;715;6;26;1;4;30;745;56,23
58;Estonia ;30/03/2020;692;0;20;0;3;36;715;53,97
58;Estonia ;29/03/2020;656;0;20;2;3;34;679;51,25
58;Estonia ;28/03/2020;624;9;20;0;1;70;645;48,69
58;Estonia ;27/03/2020;563;3;11;0;1;37;575;43,40
58;Estonia ;26/03/2020;529;0;8;0;1;134;538;40,61
58;Estonia ;25/03/2020;395;1;8;1;1;35;404;30,49
58;Estonia ;24/03/2020;362;5;7;0;0;17;369;27,85
58;Estonia ;23/03/2020;350;0;2;;0;26;352;26,57
58;Estonia ;22/03/2020;324;1;2;;;20;326;24,61
58;Estonia ;21/03/2020;305;0;1;;;23;306;23,10
58;Estonia ;20/03/2020;282;0;1;;;16;283;21,36
58;Estonia ;19/03/2020;266;0;1;;;9;267;20,15
58;Estonia ;18/03/2020;257;0;1;;;33;258;19,47
58;Estonia ;17/03/2020;224;0;1;;;20;225;16,98
58;Estonia ;16/03/2020;204;0;1;;;34;205;15,47
58;Estonia ;15/03/2020;170;1;1;;;56;171;12,91
58;Estonia ;14/03/2020;115;;;;;36;115;8,68
58;Estonia ;13/03/2020;79;;;;;63;79;5,96
58;Estonia ;12/03/2020;16;;;;;0;16;1,21
58;Estonia ;11/03/2020;16;;;;;4;16;1,21
58;Estonia ;10/03/2020;12;;;;;2;12;0,91
58;Estonia ;09/03/2020;10;;;;;0;10;0,75
58;Estonia ;08/03/2020;10;;;;;0;10;0,75
58;Estonia ;07/03/2020;10;;;;;0;10;0,75
58;Estonia ;06/03/2020;10;;;;;7;10;0,75
58;Estonia ;05/03/2020;3;;;;;1;3;0,23
58;Estonia ;04/03/2020;2;;;;;0;2;0,15
58;Estonia ;03/03/2020;2;;;;;1;2;0,15
58;Estonia ;02/03/2020;1;;;;;0;1;0,08
58;Estonia ;01/03/2020;1;;;;;0;1;0,08
58;Estonia ;29/02/2020;1;;;;;0;1;0,08
58;Estonia ;28/02/2020;1;;;;;0;1;0,08
58;Estonia ;27/02/2020;1;;;;;1;1;0,08
59;Egipto ;01/04/2020;548;22;179;6;52;69;779;0,80
59;Egipto ;31/03/2020;507;7;157;5;46;54;710;0,73
59;Egipto ;30/03/2020;465;18;150;1;41;47;656;0,68
59;Egipto ;29/03/2020;437;11;132;4;40;33;609;0,63
59;Egipto ;28/03/2020;419;5;121;6;36;40;576;0,59
59;Egipto ;27/03/2020;390;14;116;6;30;41;536;0,55
59;Egipto ;26/03/2020;369;7;102;3;24;39;495;0,51
59;Egipto ;25/03/2020;340;15;95;1;21;54;456;0,47
59;Egipto ;24/03/2020;302;24;80;1;20;36;402;0,41
59;Egipto ;23/03/2020;291;0;56;5;19;39;366;0,38
59;Egipto ;22/03/2020;257;15;56;4;14;33;327;0,34
59;Egipto ;21/03/2020;243;2;41;2;10;9;294;0,30
59;Egipto ;20/03/2020;238;7;39;2;8;29;285;0,29
59;Egipto ;19/03/2020;218;0;32;0;6;60;256;0,26
59;Egipto ;18/03/2020;158;0;32;2;6;0;196;0,20
59;Egipto ;17/03/2020;160;5;32;2;4;46;196;0,20
59;Egipto ;16/03/2020;121;6;27;0;2;40;150;0,15
59;Egipto ;15/03/2020;87;-6;21;0;2;1;110;0,11
59;Egipto ;14/03/2020;80;0;27;0;2;29;109;0,11
59;Egipto ;13/03/2020;51;0;27;1;2;13;80;0,08
59;Egipto ;12/03/2020;39;0;27;0;1;7;67;0,07
59;Egipto ;11/03/2020;32;26;27;0;1;1;60;0,06
59;Egipto ;10/03/2020;57;0;1;0;1;4;59;0,06
59;Egipto ;09/03/2020;53;0;1;0;1;6;55;0,06
59;Egipto ;08/03/2020;47;0;1;1;1;34;49;0,05
59;Egipto ;07/03/2020;14;0;1;;;0;15;0,02
59;Egipto ;06/03/2020;14;0;1;;;12;15;0,02
59;Egipto ;05/03/2020;2;0;1;;;1;3;0
59;Egipto ;04/03/2020;1;0;1;;;0;2;0
59;Egipto ;03/03/2020;1;0;1;;;0;2;0
59;Egipto ;02/03/2020;1;0;1;;;0;2;0
59;Egipto ;01/03/2020;1;0;1;;;1;2;0
59;Egipto ;29/02/2020;0;0;1;;;0;1;0
59;Egipto ;28/02/2020;0;1;1;;;0;1;0
59;Egipto ;27/02/2020;1;;;;;0;1;0
59;Egipto ;26/02/2020;1;;;;;0;1;0
59;Egipto ;25/02/2020;1;;;;;0;1;0
59;Egipto ;24/02/2020;1;;;;;0;1;0
59;Egipto ;23/02/2020;1;;;;;0;1;0
59;Egipto ;22/02/2020;1;;;;;0;1;0
59;Egipto ;21/02/2020;1;;;;;0;1;0
59;Egipto ;20/02/2020;1;;;;;0;1;0
59;Egipto ;19/02/2020;1;;;;;0;1;0
59;Egipto ;18/02/2020;1;;;;;0;1;0
59;Egipto ;17/02/2020;1;;;;;0;1;0
59;Egipto ;16/02/2020;1;;;;;0;1;0
59;Egipto ;15/02/2020;1;;;;;0;1;0
59;Egipto ;14/02/2020;1;;;;;1;1;0
60;Eritrea ;01/04/2020;15;;;;;0;15;0,30
60;Eritrea ;31/03/2020;15;;;;;3;15;0,30
